order_id,customer_id,order_date,product_category,amount
5869,C377,2025-04-29,Accessories,302.27
5870,C224,2025-02-19,Books,409.05
5871,C382,2025-03-23,Toys,197.24
5872,C244,2025-03-08,Sports,74.81
5873,C392,2025-02-14,Accessories,106.38
5874,C413,2025-01-12,Electronics,126.37
5875,C459,2025-02-07,Sports,156.95
5876,C226,2025-01-26,Books,324.97
5877,C336,2025-04-17,Accessories,304.46
5878,C212,2025-01-23,Home,351.08
5879,C280,2025-03-09,Electronics,187.63
5880,C121,2025-01-18,Accessories,413.76
5881,C354,2025-02-27,Fashion,110.0
5882,C246,2025-04-03,Books,239.83
5883,C318,2025-02-02,Toys,402.46
5884,C215,2025-04-01,Fashion,98.28
5885,C314,2025-04-01,Books,63.83
5886,C455,2025-04-02,Electronics,443.01
5887,C065,2025-01-16,Sports,178.04
5888,C245,2025-03-25,Accessories,345.1
5889,C021,2025-04-29,Toys,22.42
5890,C402,2025-02-19,Sports,348.12
5891,C462,2025-04-16,Sports,164.89
5892,C406,2025-01-28,Accessories,37.31
5893,C214,2025-02-17,Sports,308.81
5894,C078,2025-04-23,Accessories,127.99
5895,C273,2025-04-20,Toys,199.54
5896,C060,2025-01-03,Toys,49.48
5897,C445,2025-03-16,Fashion,82.11
5898,C350,2025-03-15,Books,156.01
5899,C207,2025-03-03,Fashion,53.98
5900,C443,2025-04-07,Home,456.3
5901,C130,2025-03-11,Toys,12.96
5902,C462,2025-01-08,Accessories,247.09
5903,C038,2025-02-27,Toys,70.39
5904,C494,2025-03-03,Toys,160.76
5905,C300,2025-01-02,Fashion,463.77
5906,C040,2025-03-08,Electronics,89.23
5907,C175,2025-02-01,Electronics,483.26
5908,C369,2025-01-21,Books,110.84
5909,C336,2025-04-04,Electronics,373.37
5910,C084,2025-03-27,Home,277.87
5911,C153,2025-04-12,Electronics,443.39
5912,C305,2025-01-14,Electronics,281.46
5913,C454,2025-01-27,Home,271.93
5914,C377,2025-01-15,Home,105.77
5915,C261,2025-04-23,Home,91.45
5916,C141,2025-04-19,Toys,459.08
5917,C333,2025-04-27,Fashion,170.64
5918,C021,2025-01-17,Accessories,192.32
5919,C143,2025-02-07,Fashion,382.31
5920,C224,2025-01-11,Books,176.02
5921,C237,2025-03-19,Sports,476.51
5922,C265,2025-02-01,Electronics,371.58
5923,C484,2025-01-04,Toys,302.74
5924,C223,2025-04-22,Electronics,441.64
5925,C374,2025-02-10,Electronics,34.31
5926,C179,2025-02-27,Toys,135.96
5927,C035,2025-04-01,Home,237.87
5928,C426,2025-02-23,Fashion,121.22
5929,C112,2025-01-17,Sports,374.51
5930,C307,2025-03-21,Home,460.41
5931,C229,2025-01-16,Accessories,217.65
5932,C329,2025-01-04,Electronics,177.64
5933,C300,2025-03-11,Accessories,481.16
5934,C214,2025-02-01,Sports,227.98
5935,C500,2025-03-03,Accessories,249.63
5936,C095,2025-03-06,Electronics,182.31
5937,C046,2025-04-27,Home,455.68
5938,C056,2025-03-01,Accessories,288.79
5939,C400,2025-02-06,Sports,383.47
5940,C435,2025-04-19,Books,407.79
5941,C156,2025-03-11,Fashion,177.51
5942,C031,2025-01-12,Electronics,222.51
5943,C085,2025-02-14,Electronics,425.75
5944,C310,2025-04-14,Electronics,188.0
5945,C240,2025-02-09,Fashion,399.03
5946,C413,2025-04-05,Sports,471.09
5947,C410,2025-04-07,Electronics,315.37
5948,C401,2025-01-14,Sports,373.4
5949,C404,2025-01-16,Fashion,404.5
5950,C138,2025-02-10,Books,424.07
5951,C225,2025-04-27,Books,203.58
5952,C247,2025-03-17,Home,35.12
5953,C487,2025-01-21,Home,206.92
5954,C427,2025-04-08,Home,340.14
5955,C094,2025-01-31,Accessories,230.67
5956,C193,2025-03-07,Books,376.99
5957,C388,2025-02-25,Books,184.92
5958,C475,2025-01-25,Sports,321.02
5959,C391,2025-01-04,Fashion,101.35
5960,C392,2025-01-12,Toys,377.19
5961,C029,2025-02-18,Electronics,277.39
5962,C108,2025-02-21,Fashion,109.99
5963,C202,2025-03-21,Books,153.04
5964,C272,2025-04-18,Books,376.82
5965,C187,2025-03-04,Home,246.47
5966,C272,2025-04-08,Fashion,115.86
5967,C157,2025-03-31,Toys,483.96
5968,C489,2025-02-19,Accessories,360.41
5969,C091,2025-04-26,Sports,479.0
5970,C082,2025-03-05,Accessories,219.28
5971,C026,2025-02-18,Accessories,242.8
5972,C469,2025-04-10,Accessories,450.0
5973,C396,2025-03-25,Accessories,267.27
5974,C161,2025-03-01,Books,356.57
5975,C334,2025-02-04,Toys,133.56
5976,C087,2025-01-06,Home,228.9
5977,C080,2025-03-29,Sports,70.49
5978,C058,2025-03-31,Books,110.93
5979,C352,2025-04-01,Toys,10.46
5980,C088,2025-03-08,Toys,29.24
5981,C181,2025-01-05,Sports,488.87
5982,C060,2025-04-02,Sports,128.75
5983,C181,2025-03-03,Fashion,335.02
5984,C361,2025-02-11,Books,421.16
5985,C054,2025-01-28,Electronics,279.82
5986,C287,2025-02-28,Toys,85.04
5987,C182,2025-03-12,Toys,366.78
5988,C412,2025-03-25,Home,304.12
5989,C021,2025-02-10,Toys,368.31
5990,C405,2025-04-16,Books,387.18
5991,C228,2025-04-18,Sports,487.95
5992,C220,2025-01-09,Books,291.05
5993,C035,2025-02-16,Home,177.4
5994,C378,2025-04-01,Fashion,327.75
5995,C350,2025-01-06,Books,43.54
5996,C254,2025-02-27,Sports,449.72
5997,C015,2025-02-15,Sports,68.5
5998,C296,2025-03-11,Books,170.64
5999,C422,2025-03-30,Books,409.72
6000,C283,2025-02-26,Home,302.68
6001,C216,2025-01-04,Toys,202.88
6002,C043,2025-03-07,Toys,241.98
6003,C344,2025-03-25,Books,428.73
6004,C117,2025-03-26,Electronics,176.6
6005,C078,2025-01-08,Electronics,436.13
6006,C194,2025-01-30,Home,53.19
6007,C113,2025-04-20,Electronics,390.63
6008,C165,2025-02-16,Accessories,425.3
6009,C064,2025-04-27,Fashion,99.09
6010,C188,2025-04-20,Home,220.87
6011,C135,2025-02-16,Sports,91.09
6012,C322,2025-02-22,Fashion,356.24
6013,C086,2025-02-03,Toys,272.32
6014,C368,2025-01-03,Fashion,321.31
6015,C278,2025-04-07,Home,106.28
6016,C114,2025-01-30,Books,113.76
6017,C159,2025-01-22,Sports,30.33
6018,C002,2025-01-21,Electronics,167.81
6019,C113,2025-04-05,Accessories,284.27
6020,C309,2025-02-19,Home,430.39
6021,C487,2025-04-01,Fashion,336.79
6022,C450,2025-01-14,Home,223.34
6023,C193,2025-01-23,Books,477.03
6024,C368,2025-03-31,Fashion,362.43
6025,C125,2025-03-07,Toys,465.78
6026,C431,2025-03-25,Accessories,268.52
6027,C465,2025-04-29,Fashion,136.86
6028,C172,2025-01-30,Accessories,35.89
6029,C305,2025-02-10,Fashion,365.78
6030,C279,2025-03-12,Home,69.44
6031,C249,2025-02-22,Home,158.36
6032,C067,2025-02-12,Books,270.91
6033,C241,2025-02-25,Home,286.56
6034,C472,2025-01-24,Electronics,304.29
6035,C468,2025-03-15,Accessories,91.47
6036,C451,2025-03-06,Fashion,196.07
6037,C034,2025-04-06,Home,312.43
6038,C323,2025-04-07,Home,485.21
6039,C346,2025-01-07,Electronics,366.54
6040,C335,2025-02-18,Home,462.08
6041,C284,2025-03-09,Toys,383.48
6042,C306,2025-02-19,Toys,299.94
6043,C101,2025-04-26,Accessories,104.09
6044,C209,2025-03-21,Books,336.68
6045,C300,2025-04-03,Fashion,315.46
6046,C465,2025-04-01,Accessories,305.21
6047,C203,2025-03-06,Sports,250.0
6048,C234,2025-02-10,Fashion,269.04
6049,C272,2025-04-15,Books,173.88
6050,C283,2025-01-29,Fashion,264.46
6051,C422,2025-03-03,Toys,106.8
6052,C127,2025-03-10,Home,404.54
6053,C144,2025-04-23,Sports,101.03
6054,C152,2025-02-17,Fashion,51.63
6055,C272,2025-04-01,Fashion,223.76
6056,C154,2025-03-02,Home,332.57
6057,C395,2025-03-15,Accessories,224.48
6058,C336,2025-02-08,Home,145.61
6059,C251,2025-01-05,Accessories,283.5
6060,C206,2025-03-09,Home,180.03
6061,C128,2025-01-03,Fashion,467.11
6062,C020,2025-04-25,Accessories,462.1
6063,C052,2025-04-26,Sports,256.16
6064,C299,2025-04-28,Books,170.66
6065,C193,2025-03-16,Home,371.19
6066,C216,2025-03-27,Fashion,27.99
6067,C407,2025-04-16,Sports,242.64
6068,C007,2025-04-02,Home,174.8
6069,C039,2025-01-29,Sports,461.06
6070,C471,2025-01-15,Electronics,15.88
6071,C011,2025-01-29,Books,280.88
6072,C296,2025-02-08,Electronics,372.93
6073,C453,2025-02-03,Toys,247.66
6074,C319,2025-03-23,Sports,51.85
6075,C370,2025-05-01,Fashion,486.51
6076,C064,2025-04-07,Sports,263.83
6077,C463,2025-04-26,Accessories,310.95
6078,C013,2025-03-01,Fashion,125.94
6079,C295,2025-03-29,Toys,246.91
6080,C313,2025-01-21,Electronics,220.28
6081,C176,2025-01-04,Electronics,46.7
6082,C112,2025-04-27,Home,62.02
6083,C476,2025-03-24,Toys,420.36
6084,C386,2025-01-12,Electronics,127.51
6085,C021,2025-01-20,Books,105.53
6086,C105,2025-03-20,Books,257.41
6087,C136,2025-03-16,Electronics,386.69
6088,C148,2025-03-28,Toys,40.35
6089,C317,2025-01-19,Home,292.64
6090,C078,2025-04-18,Accessories,68.41
6091,C271,2025-04-12,Home,27.87
6092,C488,2025-02-12,Books,35.84
6093,C029,2025-04-24,Toys,418.74
6094,C270,2025-02-20,Accessories,67.81
6095,C069,2025-03-27,Home,32.12
6096,C085,2025-03-06,Toys,224.57
6097,C256,2025-01-02,Fashion,423.56
6098,C233,2025-03-31,Accessories,138.58
6099,C497,2025-04-28,Fashion,216.64
6100,C390,2025-01-20,Accessories,29.56
6101,C020,2025-04-08,Fashion,230.05
6102,C225,2025-01-29,Sports,293.03
6103,C345,2025-04-21,Books,289.74
6104,C165,2025-01-05,Books,172.89
6105,C229,2025-04-08,Sports,164.61
6106,C463,2025-04-29,Home,62.25
6107,C210,2025-01-26,Electronics,189.73
6108,C098,2025-03-04,Home,58.75
6109,C306,2025-03-26,Toys,385.63
6110,C319,2025-01-05,Electronics,483.47
6111,C277,2025-02-22,Fashion,485.34
6112,C095,2025-02-10,Books,433.88
6113,C263,2025-01-12,Home,304.39
6114,C136,2025-02-02,Electronics,353.42
6115,C371,2025-04-13,Fashion,149.75
6116,C272,2025-01-19,Home,319.08
6117,C429,2025-03-16,Electronics,233.27
6118,C105,2025-01-24,Toys,246.19
6119,C466,2025-01-19,Fashion,381.31
6120,C021,2025-04-28,Electronics,148.14
6121,C040,2025-03-14,Toys,165.84
6122,C011,2025-03-06,Books,463.07
6123,C480,2025-03-29,Home,37.55
6124,C259,2025-01-26,Fashion,247.96
6125,C455,2025-04-19,Books,457.27
6126,C479,2025-03-06,Books,309.08
6127,C047,2025-01-20,Home,277.74
6128,C076,2025-04-30,Fashion,132.37
6129,C217,2025-01-17,Toys,178.2
6130,C098,2025-03-06,Sports,427.5
6131,C278,2025-01-19,Toys,284.02
6132,C129,2025-01-23,Books,262.22
6133,C370,2025-03-12,Electronics,58.79
6134,C343,2025-02-27,Electronics,17.85
6135,C276,2025-01-23,Accessories,482.21
6136,C245,2025-03-22,Fashion,194.72
6137,C332,2025-02-21,Books,305.57
6138,C368,2025-01-28,Toys,49.06
6139,C174,2025-01-03,Accessories,344.73
6140,C240,2025-02-02,Accessories,466.96
6141,C147,2025-04-30,Electronics,292.08
6142,C221,2025-01-25,Toys,71.8
6143,C131,2025-03-04,Home,295.04
6144,C308,2025-03-06,Home,385.51
6145,C456,2025-01-18,Home,209.14
6146,C456,2025-02-10,Accessories,441.12
6147,C265,2025-03-19,Books,327.85
6148,C153,2025-04-19,Sports,450.63
6149,C425,2025-01-07,Toys,315.52
6150,C278,2025-03-16,Books,74.33
6151,C033,2025-02-21,Toys,161.75
6152,C192,2025-01-03,Electronics,108.88
6153,C398,2025-04-07,Sports,455.32
6154,C452,2025-01-05,Fashion,382.6
6155,C362,2025-04-25,Accessories,341.44
6156,C428,2025-02-15,Electronics,157.47
6157,C020,2025-01-26,Electronics,100.18
6158,C164,2025-03-04,Electronics,380.66
6159,C088,2025-04-03,Books,242.34
6160,C489,2025-02-13,Books,120.64
6161,C357,2025-03-23,Accessories,312.14
6162,C397,2025-04-24,Fashion,29.76
6163,C237,2025-04-04,Home,169.82
6164,C359,2025-02-06,Accessories,239.59
6165,C285,2025-03-30,Electronics,82.5
6166,C287,2025-01-18,Home,492.48
6167,C009,2025-01-09,Electronics,112.46
6168,C119,2025-02-15,Electronics,73.87
6169,C072,2025-02-11,Electronics,109.73
6170,C360,2025-04-15,Sports,386.84
6171,C419,2025-04-09,Books,218.5
6172,C250,2025-03-30,Toys,287.05
6173,C290,2025-04-19,Home,20.29
6174,C106,2025-03-16,Accessories,26.87
6175,C319,2025-01-13,Toys,228.45
6176,C261,2025-03-09,Home,410.16
6177,C316,2025-04-25,Home,443.77
6178,C276,2025-02-12,Accessories,52.49
6179,C135,2025-04-30,Accessories,273.8
6180,C130,2025-03-25,Electronics,457.48
6181,C004,2025-02-17,Accessories,200.11
6182,C325,2025-04-26,Toys,416.49
6183,C043,2025-03-01,Fashion,75.51
6184,C069,2025-01-06,Books,468.34
6185,C235,2025-02-05,Home,378.2
6186,C132,2025-03-02,Electronics,471.25
6187,C411,2025-01-02,Toys,341.54
6188,C064,2025-01-31,Home,188.07
6189,C311,2025-02-02,Toys,469.71
6190,C069,2025-04-06,Accessories,145.03
6191,C414,2025-02-05,Toys,172.76
6192,C051,2025-01-11,Sports,353.4
6193,C045,2025-03-14,Home,385.0
6194,C106,2025-02-17,Toys,465.41
6195,C368,2025-04-28,Toys,110.35
6196,C278,2025-01-27,Fashion,401.02
6197,C455,2025-04-07,Sports,371.89
6198,C014,2025-02-22,Toys,41.26
6199,C188,2025-01-13,Sports,199.74
6200,C442,2025-01-28,Home,148.56
6201,C143,2025-01-21,Accessories,159.2
6202,C141,2025-02-11,Books,491.64
6203,C037,2025-02-05,Home,324.96
6204,C209,2025-02-27,Sports,361.66
6205,C472,2025-04-07,Books,488.54
6206,C139,2025-04-08,Sports,194.83
6207,C003,2025-03-12,Sports,402.9
6208,C016,2025-01-29,Fashion,222.92
6209,C131,2025-02-05,Books,436.07
6210,C213,2025-02-08,Toys,98.52
6211,C019,2025-02-07,Fashion,474.37
6212,C415,2025-04-03,Electronics,117.2
6213,C057,2025-01-26,Electronics,169.85
6214,C406,2025-01-25,Home,380.53
6215,C455,2025-02-28,Books,202.94
6216,C489,2025-03-17,Home,308.02
6217,C408,2025-02-25,Books,227.84
6218,C043,2025-02-14,Books,373.76
6219,C049,2025-03-30,Books,121.88
6220,C482,2025-03-15,Toys,38.64
6221,C373,2025-03-20,Toys,156.97
6222,C315,2025-04-13,Toys,242.41
6223,C403,2025-01-12,Fashion,92.33
6224,C027,2025-01-17,Toys,183.85
6225,C378,2025-04-26,Books,205.99
6226,C010,2025-02-18,Fashion,38.12
6227,C115,2025-02-17,Toys,295.82
6228,C114,2025-03-19,Accessories,443.33
6229,C058,2025-04-08,Books,84.35
6230,C033,2025-03-22,Toys,302.93
6231,C469,2025-02-24,Sports,335.72
6232,C397,2025-03-16,Accessories,215.47
6233,C125,2025-01-11,Electronics,353.54
6234,C433,2025-03-23,Accessories,211.26
6235,C229,2025-04-18,Books,257.27
6236,C369,2025-04-03,Fashion,13.6
6237,C180,2025-02-07,Sports,348.94
6238,C091,2025-03-31,Books,334.06
6239,C298,2025-02-05,Books,28.82
6240,C492,2025-02-07,Electronics,190.44
6241,C014,2025-01-18,Electronics,489.73
6242,C179,2025-04-19,Sports,216.16
6243,C112,2025-02-04,Home,255.95
6244,C433,2025-01-26,Sports,455.87
6245,C242,2025-04-03,Fashion,361.46
6246,C193,2025-02-03,Electronics,295.21
6247,C294,2025-02-23,Electronics,400.92
6248,C500,2025-03-08,Electronics,433.54
6249,C301,2025-02-22,Accessories,233.88
6250,C226,2025-04-05,Books,242.8
6251,C169,2025-04-08,Toys,199.16
6252,C279,2025-03-11,Sports,483.69
6253,C402,2025-01-02,Accessories,351.61
6254,C057,2025-01-09,Electronics,50.78
6255,C273,2025-01-01,Accessories,432.85
6256,C140,2025-01-13,Books,245.47
6257,C014,2025-02-14,Accessories,43.69
6258,C238,2025-03-19,Fashion,279.36
6259,C143,2025-02-24,Toys,214.41
6260,C129,2025-04-20,Accessories,440.1
6261,C018,2025-01-14,Toys,109.96
6262,C314,2025-01-11,Toys,414.97
6263,C233,2025-01-18,Home,283.27
6264,C175,2025-01-26,Fashion,36.76
6265,C291,2025-01-17,Books,486.2
6266,C487,2025-01-03,Electronics,261.18
6267,C267,2025-04-09,Fashion,152.53
6268,C313,2025-02-10,Electronics,240.01
6269,C213,2025-04-19,Accessories,430.35
6270,C456,2025-01-16,Fashion,159.4
6271,C056,2025-03-06,Fashion,104.41
6272,C318,2025-01-08,Accessories,73.24
6273,C322,2025-04-25,Toys,155.95
6274,C232,2025-04-19,Toys,392.22
6275,C493,2025-01-01,Fashion,241.1
6276,C151,2025-03-29,Books,121.47
6277,C437,2025-04-11,Sports,91.43
6278,C121,2025-04-25,Books,173.04
6279,C325,2025-02-10,Electronics,470.56
6280,C041,2025-03-16,Home,178.08
6281,C333,2025-02-05,Accessories,494.18
6282,C007,2025-02-19,Books,247.76
6283,C198,2025-04-06,Sports,97.79
6284,C031,2025-02-20,Toys,446.66
6285,C036,2025-01-04,Home,235.57
6286,C258,2025-04-05,Accessories,357.74
6287,C260,2025-03-31,Accessories,492.02
6288,C285,2025-02-02,Fashion,34.59
6289,C429,2025-03-16,Home,57.38
6290,C458,2025-01-08,Fashion,363.02
6291,C009,2025-03-02,Fashion,148.09
6292,C283,2025-04-30,Toys,100.31
6293,C320,2025-03-28,Toys,29.29
6294,C328,2025-04-17,Toys,20.7
6295,C030,2025-03-15,Fashion,389.5
6296,C172,2025-04-16,Accessories,75.87
6297,C182,2025-04-15,Sports,239.18
6298,C011,2025-01-17,Fashion,306.89
6299,C362,2025-01-23,Fashion,219.89
6300,C254,2025-01-09,Electronics,23.28
6301,C301,2025-02-03,Accessories,393.92
6302,C214,2025-03-19,Books,15.15
6303,C053,2025-01-03,Accessories,383.33
6304,C305,2025-03-20,Sports,447.72
6305,C492,2025-01-26,Home,222.09
6306,C103,2025-01-18,Electronics,272.42
6307,C311,2025-03-05,Fashion,243.72
6308,C408,2025-02-17,Sports,200.71
6309,C211,2025-02-16,Home,444.84
6310,C455,2025-04-23,Electronics,448.03
6311,C058,2025-03-04,Toys,174.55
6312,C355,2025-02-16,Books,311.38
6313,C081,2025-03-15,Accessories,464.18
6314,C358,2025-02-21,Accessories,481.41
6315,C203,2025-04-18,Home,259.39
6316,C047,2025-03-23,Accessories,231.88
6317,C147,2025-04-01,Accessories,146.56
6318,C374,2025-01-09,Sports,479.85
6319,C328,2025-04-08,Fashion,79.98
6320,C273,2025-03-12,Books,294.12
6321,C352,2025-01-23,Fashion,148.45
6322,C477,2025-01-07,Toys,146.71
6323,C079,2025-04-12,Accessories,208.43
6324,C107,2025-03-12,Toys,499.41
6325,C098,2025-02-17,Accessories,36.93
6326,C100,2025-01-25,Books,293.49
6327,C089,2025-03-17,Electronics,50.46
6328,C429,2025-03-12,Fashion,85.72
6329,C458,2025-02-22,Fashion,225.39
6330,C436,2025-02-06,Electronics,260.13
6331,C201,2025-01-20,Books,136.81
6332,C275,2025-03-04,Books,165.06
6333,C461,2025-04-06,Sports,52.61
6334,C111,2025-03-01,Home,158.58
6335,C106,2025-03-26,Toys,483.61
6336,C347,2025-03-25,Accessories,472.91
6337,C322,2025-01-18,Home,174.09
6338,C054,2025-04-13,Sports,289.72
6339,C244,2025-02-14,Electronics,455.7
6340,C266,2025-03-12,Fashion,13.03
6341,C462,2025-03-17,Home,407.23
6342,C400,2025-03-01,Electronics,474.7
6343,C207,2025-04-19,Home,54.75
6344,C394,2025-04-08,Toys,89.11
6345,C419,2025-04-28,Books,480.77
6346,C490,2025-01-31,Books,273.39
6347,C062,2025-04-11,Books,16.96
6348,C340,2025-02-26,Books,136.24
6349,C457,2025-04-15,Electronics,230.47
6350,C319,2025-01-08,Sports,349.53
6351,C415,2025-01-16,Sports,369.25
6352,C049,2025-04-13,Electronics,497.76
6353,C397,2025-04-27,Fashion,150.88
6354,C367,2025-04-02,Sports,273.73
6355,C077,2025-04-26,Home,271.33
6356,C010,2025-02-22,Home,208.77
6357,C128,2025-01-16,Fashion,92.89
6358,C444,2025-03-27,Sports,488.95
6359,C466,2025-02-06,Home,428.13
6360,C007,2025-01-05,Electronics,254.18
6361,C026,2025-03-19,Home,305.59
6362,C452,2025-01-28,Fashion,121.36
6363,C381,2025-02-27,Toys,276.46
6364,C407,2025-02-06,Books,350.54
6365,C241,2025-03-07,Toys,262.43
6366,C136,2025-04-22,Electronics,495.24
6367,C029,2025-01-04,Toys,309.56
6368,C307,2025-03-28,Fashion,191.78
6369,C397,2025-03-16,Fashion,388.35
6370,C029,2025-03-23,Fashion,93.53
6371,C389,2025-02-26,Toys,198.41
6372,C153,2025-02-11,Books,180.01
6373,C152,2025-04-11,Fashion,221.59
6374,C219,2025-01-30,Accessories,393.07
6375,C345,2025-02-27,Accessories,247.24
6376,C158,2025-03-28,Electronics,399.07
6377,C239,2025-03-15,Electronics,292.48
6378,C492,2025-01-17,Home,177.61
6379,C030,2025-04-06,Electronics,406.89
6380,C402,2025-03-07,Electronics,126.76
6381,C220,2025-03-26,Electronics,119.95
6382,C067,2025-03-08,Toys,257.21
6383,C346,2025-04-21,Fashion,137.82
6384,C384,2025-04-21,Fashion,14.45
6385,C188,2025-04-16,Electronics,327.67
6386,C009,2025-04-29,Books,260.44
6387,C209,2025-04-09,Electronics,228.3
6388,C347,2025-03-03,Books,483.81
6389,C282,2025-02-14,Accessories,289.89
6390,C304,2025-04-25,Home,433.08
6391,C229,2025-03-30,Accessories,78.33
6392,C071,2025-04-03,Fashion,288.91
6393,C248,2025-03-29,Sports,435.31
6394,C011,2025-02-28,Sports,295.72
6395,C068,2025-01-04,Fashion,361.83
6396,C204,2025-04-10,Electronics,192.3
6397,C075,2025-02-28,Books,55.3
6398,C366,2025-04-11,Fashion,234.37
6399,C150,2025-01-03,Fashion,203.29
6400,C230,2025-04-17,Books,434.86
6401,C270,2025-01-28,Sports,129.56
6402,C435,2025-03-23,Sports,483.7
6403,C307,2025-03-24,Fashion,479.49
6404,C180,2025-03-27,Books,131.34
6405,C147,2025-04-24,Accessories,180.55
6406,C192,2025-02-05,Sports,448.82
6407,C135,2025-04-30,Electronics,483.64
6408,C473,2025-02-14,Toys,227.29
6409,C240,2025-05-01,Books,167.29
6410,C178,2025-01-04,Home,267.79
6411,C458,2025-02-16,Toys,347.01
6412,C276,2025-04-12,Electronics,144.0
6413,C381,2025-04-28,Electronics,370.87
6414,C442,2025-03-17,Toys,35.31
6415,C134,2025-04-29,Home,34.15
6416,C470,2025-03-14,Books,199.28
6417,C251,2025-04-16,Accessories,183.2
6418,C296,2025-04-14,Accessories,164.66
6419,C229,2025-03-19,Fashion,250.6
6420,C144,2025-01-06,Home,167.16
6421,C093,2025-02-06,Electronics,104.21
6422,C372,2025-04-23,Accessories,161.64
6423,C264,2025-03-03,Electronics,487.7
6424,C353,2025-04-08,Fashion,211.45
6425,C185,2025-03-05,Electronics,227.91
6426,C420,2025-03-06,Fashion,292.51
6427,C200,2025-03-29,Home,491.84
6428,C088,2025-03-22,Books,128.38
6429,C131,2025-04-29,Toys,343.83
6430,C454,2025-01-11,Home,360.83
6431,C138,2025-04-04,Electronics,307.59
6432,C086,2025-02-23,Home,53.4
6433,C045,2025-01-02,Home,341.67
6434,C101,2025-01-07,Fashion,41.41
6435,C244,2025-01-13,Toys,302.11
6436,C299,2025-05-01,Books,372.39
6437,C317,2025-04-04,Books,113.38
6438,C208,2025-03-28,Home,422.39
6439,C328,2025-03-01,Fashion,24.87
6440,C328,2025-01-28,Accessories,423.47
6441,C193,2025-03-16,Fashion,235.56
6442,C222,2025-04-11,Electronics,116.62
6443,C015,2025-03-14,Accessories,75.55
6444,C389,2025-02-07,Electronics,477.12
6445,C428,2025-02-09,Electronics,45.61
6446,C165,2025-01-21,Fashion,107.56
6447,C027,2025-01-08,Accessories,180.43
6448,C074,2025-04-29,Fashion,313.92
6449,C271,2025-01-24,Fashion,276.95
6450,C303,2025-03-04,Toys,71.57
6451,C040,2025-02-15,Toys,151.97
6452,C209,2025-01-27,Sports,126.99
6453,C027,2025-02-15,Home,114.64
6454,C034,2025-01-22,Sports,211.46
6455,C173,2025-04-11,Electronics,354.98
6456,C426,2025-02-24,Accessories,116.55
6457,C202,2025-04-22,Toys,189.67
6458,C220,2025-01-20,Fashion,201.55
6459,C196,2025-02-13,Fashion,488.46
6460,C203,2025-04-21,Toys,477.79
6461,C383,2025-03-11,Books,402.07
6462,C482,2025-03-15,Accessories,128.41
6463,C138,2025-03-22,Fashion,43.34
6464,C315,2025-04-05,Books,165.28
6465,C313,2025-02-01,Fashion,140.73
6466,C156,2025-01-17,Electronics,257.9
6467,C388,2025-03-09,Sports,391.09
6468,C227,2025-03-17,Home,430.58
6469,C177,2025-02-22,Books,423.98
6470,C316,2025-04-24,Sports,186.24
6471,C449,2025-04-18,Electronics,346.74
6472,C447,2025-04-15,Toys,163.29
6473,C155,2025-01-04,Fashion,39.84
6474,C382,2025-04-28,Fashion,353.77
6475,C051,2025-03-09,Fashion,14.82
6476,C028,2025-03-31,Toys,210.5
6477,C401,2025-02-15,Electronics,171.4
6478,C015,2025-02-06,Books,349.75
6479,C213,2025-02-11,Toys,385.46
6480,C018,2025-02-24,Electronics,159.01
6481,C086,2025-02-09,Accessories,407.7
6482,C122,2025-03-05,Books,154.02
6483,C287,2025-02-23,Fashion,228.7
6484,C443,2025-02-24,Electronics,366.24
6485,C105,2025-02-05,Home,349.53
6486,C028,2025-02-17,Home,493.81
6487,C141,2025-03-29,Toys,120.33
6488,C049,2025-01-30,Toys,334.54
6489,C180,2025-04-09,Toys,308.74
6490,C201,2025-01-29,Electronics,458.4
6491,C449,2025-03-05,Accessories,86.62
6492,C188,2025-01-19,Home,378.38
6493,C213,2025-02-01,Fashion,288.45
6494,C165,2025-04-24,Fashion,144.59
6495,C024,2025-04-05,Toys,242.47
6496,C006,2025-01-23,Accessories,173.55
6497,C221,2025-02-12,Home,293.86
6498,C201,2025-04-08,Home,445.61
6499,C401,2025-02-15,Electronics,288.96
6500,C268,2025-03-14,Fashion,319.54
6501,C485,2025-01-16,Electronics,264.19
6502,C293,2025-03-16,Electronics,35.07
6503,C384,2025-03-10,Sports,124.1
6504,C304,2025-01-03,Accessories,251.08
6505,C154,2025-02-12,Sports,162.02
6506,C360,2025-02-28,Sports,99.06
6507,C438,2025-01-18,Toys,257.03
6508,C009,2025-02-20,Electronics,168.18
6509,C044,2025-03-05,Accessories,136.47
6510,C057,2025-01-09,Toys,237.35
6511,C021,2025-03-03,Fashion,75.31
6512,C068,2025-05-01,Toys,464.6
6513,C444,2025-01-08,Electronics,435.17
6514,C154,2025-02-25,Electronics,356.73
6515,C235,2025-04-08,Accessories,62.04
6516,C039,2025-03-26,Fashion,390.18
6517,C493,2025-04-30,Accessories,405.9
6518,C479,2025-01-19,Toys,386.2
6519,C288,2025-01-30,Fashion,65.84
6520,C297,2025-03-09,Books,325.51
6521,C447,2025-03-18,Sports,418.82
6522,C191,2025-02-06,Electronics,292.9
6523,C097,2025-04-17,Sports,326.74
6524,C377,2025-01-30,Fashion,234.6
6525,C162,2025-02-03,Toys,269.07
6526,C307,2025-02-10,Fashion,26.84
6527,C157,2025-04-05,Fashion,323.09
6528,C101,2025-02-16,Books,49.91
